time,open,high,low,close
1643641200,1.42765,1.42819,1.42518,1.42539
1643644800,1.42539,1.42662,1.42279,1.42318
1643648400,1.42318,1.42458,1.42228,1.42458
1643652000,1.42458,1.42695,1.42457,1.42613
1643655600,1.42613,1.42835,1.42543,1.42762
1643659200,1.42762,1.4289,1.42703,1.42821
1643662800,1.42821,1.42871,1.4268,1.4275
1643666400,1.4275,1.42807,1.4271,1.42719
1643670000,1.42719,1.42816,1.42674,1.42814
1643673600,1.42814,1.42872,1.42649,1.42669
1643677200,1.42669,1.4276,1.42624,1.42729
1643680800,1.42729,1.42782,1.4267,1.4278
1643684400,1.4278,1.42848,1.42704,1.4284
1643688000,1.4284,1.42895,1.42776,1.42776
1643691600,1.42776,1.42777,1.42702,1.42712
1643695200,1.42712,1.4278,1.42698,1.427
1643698800,1.427,1.42834,1.4256,1.42756
1643702400,1.42756,1.42764,1.42449,1.42502
1643706000,1.42502,1.42759,1.42493,1.42709
1643709600,1.42709,1.42833,1.42624,1.42757
1643713200,1.42757,1.4312,1.42677,1.43105
1643716800,1.43105,1.43107,1.4291,1.43005
1643720400,1.43005,1.43027,1.42885,1.42977
1643724000,1.42977,1.43289,1.42966,1.43153
1643727600,1.43153,1.43216,1.42608,1.42657
1643731200,1.42657,1.42835,1.42563,1.4261
1643734800,1.4261,1.42766,1.42588,1.42716
1643738400,1.42716,1.42881,1.42716,1.4283
1643742000,1.4283,1.4293,1.42719,1.42927
1643745600,1.42927,1.42973,1.42766,1.42965
1643749200,1.42965,1.43043,1.42874,1.42991
1643752800,1.42991,1.43016,1.42929,1.42971
1643756400,1.42971,1.43075,1.42927,1.43058
1643760000,1.43058,1.43077,1.42909,1.42939
1643763600,1.42939,1.43051,1.42935,1.43008
1643767200,1.43008,1.43159,1.42935,1.43136
1643770800,1.43136,1.43155,1.43027,1.43028
1643774400,1.43028,1.431,1.43002,1.43085
1643778000,1.43085,1.4309,1.42994,1.43024
1643781600,1.43024,1.4303,1.42905,1.42927
1643785200,1.42927,1.43083,1.42925,1.43063
1643788800,1.43063,1.43354,1.43047,1.43345
1643792400,1.43345,1.43355,1.4316,1.43267
1643796000,1.43267,1.4349,1.43246,1.43449
1643799600,1.43449,1.43562,1.43434,1.43486
1643803200,1.43486,1.43533,1.43297,1.43346
1643806800,1.43346,1.43368,1.43262,1.43307
1643810400,1.43307,1.43586,1.43266,1.43527
1643814000,1.43527,1.43569,1.43254,1.43314
1643817600,1.43314,1.43443,1.43281,1.43371
1643821200,1.43371,1.43485,1.43316,1.43456
1643824800,1.43456,1.43534,1.43325,1.4333
1643828400,1.4333,1.43356,1.43219,1.43255
1643832000,1.43255,1.43261,1.43132,1.43223
1643835600,1.43223,1.43312,1.43178,1.43216
1643839200,1.43216,1.43326,1.43205,1.43253
1643842800,1.43253,1.43366,1.43223,1.43359
1643846400,1.43359,1.43359,1.43235,1.43241
1643850000,1.43241,1.43331,1.43183,1.43319
1643853600,1.43319,1.43374,1.43235,1.43276
1643857200,1.43276,1.43316,1.43244,1.43282
1643860800,1.43282,1.43303,1.43264,1.43287
